id,name,age,num_dep,edu
13676,Bryan Mitchell,44,0,3
13768,Cristina Cruz,28,2,3
13742,Jonathan Watts,38,3,3
13808,Johnathan Mitchell,39,0,6
13796,Valerie Lane,18,2,2
13841,Samuel Dunn,41,3,2
13812,Ebony Dixon,33,1,3
13847,Patrick Jenkins,22,1,3
13845,Ian Wade,31,1,2
13883,Evan Cunningham,41,1,2
13857,Ricardo Marshall,42,1,3
13955,Erik Hanson,30,0,6
13931,Andre Hunter,27,1,6
13967,Autumn Turner,36,1,2
13957,Corey Johnston,42,2,5
13977,Blake Diaz,19,2,3
13971,James Reese,28,1,2
14047,Cassie Mendez,18,2,1
14013,Jordan Haynes,28,0,2
14120,Jorge Castro,37,0,2
14067,Calvin Perez,37,1,2
14142,Andre Johnston,22,0,1
14140,Christian Spencer,23,2,1
14182,Amy Cohen,34,0,2
14160,Devin Green,42,2,2
14252,Dominique Rodriguez,22,0,1
14218,Todd Sims,43,1,1
14296,Kayla Hanson,35,3,2
14282,Nina Baker,39,2,2
14314,Linda Jacobs,43,1,5
14308,Omar Pena,29,2,2
14349,Jermaine Banks,30,1,5
14324,Denise Evans,31,2,4
14365,Jaime Kim,27,2,3
14355,Albert Reynolds,28,0,5
14471,Jaime Campbell,35,1,4
14447,Richard Munoz,43,1,2
14495,Randy Moss,38,1,5
14485,Alexandra Day,22,2,2
14535,Roy Dennis,44,3,6
14497,Andrea Valdez,19,1,2
14559,Stephanie Reynolds,42,3,5
14545,Cynthia Wheeler,35,1,2
14596,Tony Boyd,27,1,5
14561,Crystal Simpson,31,1,3
14614,Derrick Baldwin,42,0,1
14612,Courtney Morgan,24,1,2
14668,Kathleen Hudson,27,0,2
14642,Stefanie Thomas,31,0,5
14742,Lindsay Hammond,43,1,2
14674,Laura Wade,20,1,2
14762,Drew Crawford,33,0,5
14750,Reginald Roberts,42,2,1
14814,Marissa Reese,21,2,1
14806,Taylor Weaver,20,2,5
14836,Kelsey Perez,40,1,3
14830,Stephen Freeman,24,1,5
14873,Randall Mullins,37,0,1
14855,Alicia Murray,33,1,3
14909,Frank Greene,27,2,1
14899,Abigail Wright,36,0,5
14929,Edwin Bradley,38,3,2
14927,William Armstrong,41,3,3
14957,Maria Bailey,24,1,2
14935,Jordan Elliott,20,1,3
14965,Eric Mendez,44,3,3
14963,Chad Olson,24,2,2
14971,Latasha Snyder,31,1,3
14967,Manuel Perry,26,1,3
14989,Brett Cross,24,2,5
14975,Lacey Rodgers,36,3,5
15007,Darren Ortiz,25,0,1
14993,Drew Love,28,2,5
15041,Brenda Carr,28,2,5
2,Brendan Peters,30,0,2
15045,Jonathon Silva,29,2,1
52,Johnathan Walton,28,1,4
6,Jacob Johnson,40,2,1
84,Kyle Joseph,33,1,2
76,Jacob Rowe,42,1,2
100,Latoya Daniels,23,1,1
86,Kathryn Cox,44,0,3
132,Caroline Crawford,44,3,1
112,Anthony Patterson,21,1,1
144,Luis Thornton,41,0,6
138,Erik Burke,29,2,2
180,Bruce Ramos,33,1,2
154,Taylor Payne,22,2,1
188,Peter Moss,19,2,2
184,Henry Webster,36,0,2
194,Shaun Adkins,24,0,5
198,Alexandra Sanders,27,0,1
214,Nathaniel Sanchez,28,2,2
222,Brenda Lucas,34,2,2
230,Roberto Garrett,35,2,2
248,Samuel Vargas,21,0,2
269,Carla Goodman,22,2,3
289,Matthew Robbins,30,3,2
317,Nina Oliver,30,2,1
319,Ana Smith,22,2,3
345,Allison Barker,22,1,2
349,Cheryl Johnson,31,0,1
389,Willie Rodriquez,22,2,3
421,Gabriel Wright,35,0,3
423,Mitchell Weaver,27,1,3
435,Cindy Montgomery,37,2,2
445,Nicole Marshall,32,1,1
449,Lucas Medina,23,1,4
457,Allen Day,43,2,1
465,Jacob Mullins,42,2,2
467,Jasmine Peters,19,1,1
481,Shane Cooper,26,2,1
514,Candice Reeves,39,0,2
518,Benjamin Reynolds,33,3,3
554,Dennis Warner,42,2,3
558,Lauren Farmer,32,1,1
582,Katherine Mcdaniel,19,2,6
586,Wayne Gray,27,2,2
632,Stephen Henderson,34,0,2
640,Alexis Davidson,41,2,2
648,Luis Holmes,18,2,3
670,Maria Lopez,23,0,3
676,Kristy King,42,2,6
682,David Montgomery,39,1,3
712,Bobby Simpson,25,1,3
726,Phillip Vaughn,19,0,3
732,Alyssa Murphy,32,0,6
740,Anna Rios,33,2,2
764,Kelly Holmes,35,3,1
781,Ricky Jones,25,1,5
783,Manuel White,34,0,4
789,Catherine Young,24,1,2
821,Brandy Caldwell,19,1,5
825,Barbara Peterson,27,1,1
827,Darren Dixon,28,0,1
863,Robin Wade,37,0,5
865,Jorge Ray,28,2,3
893,Colleen Wilson,32,0,5
909,Edward Cole,30,1,3
913,Krista Cohen,25,1,3
939,Drew Harmon,24,0,3
949,Mallory Cook,30,2,2
963,Darren Glover,34,1,6
979,Jaime Ferguson,34,0,3
989,Tammy Richards,25,2,2
999,Frederick Medina,34,0,2
1028,Sharon Kelly,20,1,2
1054,April Rodgers,36,0,1
1060,Edwin Gibson,35,3,1
1106,Nathan Castro,39,2,1
1110,Alicia Ryan,38,0,1
1116,Kimberly Hawkins,30,1,2
1122,Kristina Norris,39,0,3
1136,Jermaine Medina,30,1,3
1140,Benjamin Owens,23,0,3
1148,Diana Fuller,28,1,1
1160,Luke Wagner,31,3,2
1162,Peter Thornton,36,1,2
1168,Heidi Leonard,29,0,6
1194,Wendy Kelley,38,3,3
1204,Sharon Vasquez,24,1,3
1206,Carla Powers,41,0,5
1210,Jared Rogers,37,0,5
1252,Stephanie Powers,38,1,6
1262,Allison Rowe,20,2,1
1268,Kristen Lowe,42,1,4
1281,Caroline Harper,27,0,6
1297,Angel Ball,35,2,1
1321,Jimmy Parker,41,1,5
1367,Jaime Lynch,29,1,5
1377,Marc Hopkins,26,2,4
1379,Aaron Bowen,27,1,6
1383,Ricky Garcia,37,3,3
1389,Anne Fields,36,3,2
1397,Thomas Yates,31,2,1
1405,Joseph Goodwin,41,2,5
1407,Katherine Glover,29,2,3
1425,Nichole Mcdonald,28,2,6
1433,Marc Reeves,27,1,1
1435,Darrell Pierce,23,1,1
1439,Alejandro Ortega,26,1,3
1441,Maria Jackson,44,3,2
1457,Wayne Lewis,35,2,2
1465,Jamie Rivera,35,2,5
1497,Kathryn Davis,39,0,6
1503,Omar Blair,39,1,2
1515,Tony Mccoy,28,2,3
1533,Autumn Daniel,20,2,3
1540,Kenneth Snyder,33,1,3
1554,Cynthia Lawson,42,2,3
1574,Lindsay Hunt,39,3,1
1586,Darrell Campbell,36,1,1
1616,Christopher Wade,26,2,2
1658,Roger Hall,24,1,3
1670,Denise Ray,23,0,3
1734,Michael Vaughn,36,2,2
1736,Shaun White,26,0,2
1746,John Welch,41,3,1
1752,Elizabeth Pierce,21,0,1
1786,Garrett Brewer,31,3,1
1795,Cheryl Martin,19,1,3
1811,Rachel Santos,37,3,3
1819,Erika Parks,22,0,3
1827,Allen King,20,1,3
1849,Brandon Holmes,43,1,2
1897,Anna Ray,22,2,3
1909,Marie Barker,30,3,4
1913,Ricky Fox,20,1,3
1917,Craig Ortiz,27,1,5
1933,Gina Murphy,31,2,1
1955,Omar Powell,29,0,5
1959,Bruce Haynes,25,1,1
1975,Craig Tate,31,0,1
1987,Nichole Fowler,24,2,6
1989,Ian Cross,23,0,2
1995,Wayne Johnson,21,2,4
2009,Maria Flowers,44,3,3
2043,Deborah Craig,42,2,1
2056,Ian Green,40,0,5
2058,Bobby Gonzalez,29,1,3
2088,Natalie Gray,32,2,2
2096,Lawrence Carlson,33,1,2
2102,Trevor Love,31,3,3
2106,Austin Long,29,1,2
2110,Jacqueline Rogers,22,1,5
2112,Linda Valdez,29,1,1
2114,Lucas Morris,22,1,5
2118,Andre Adams,37,1,2
2120,Nathaniel Parker,23,2,1
2160,Joshua Anderson,25,0,3
2164,Jared Vaughn,18,1,2
2172,Wayne Banks,38,3,1
2184,Brad Jenkins,33,2,2
2202,Stacey Harper,36,0,2
2204,Miranda Hayes,41,3,4
2270,Benjamin Jones,42,0,2
2272,Pamela Duncan,24,0,3
2286,Ricardo Lowe,40,1,4
2298,Carl Robinson,32,0,3
2300,Roger Carpenter,23,1,2
2311,Melinda Reese,37,0,2
2327,David Page,41,2,3
2331,Tracy Alvarez,39,1,1
2337,Bruce Cobb,44,2,5
2383,Mitchell Rodriguez,42,3,1
2385,Trevor Benson,19,2,2
2389,Christine Ferguson,25,0,1
2417,John Santos,18,1,5
2425,Joe Schultz,28,0,2
2433,Mathew Mcgee,26,2,5
2471,Brittney Gardner,28,0,3
2475,Charles Powell,20,2,2
2515,Garrett Fowler,35,2,1
2564,Geoffrey Mckinney,26,0,1
2568,Candice Carlson,23,0,3
2592,Brandi Hill,30,1,2
2596,Christian Lopez,36,0,2
2610,Ashley Fleming,20,1,3
2616,Jasmine Townsend,32,3,5
2648,Karen Santiago,40,0,3
2702,Alison Lewis,20,0,2
2714,Caroline Sanchez,25,1,2
2716,Melissa Schneider,19,0,1
2728,Matthew Kim,37,3,5
2752,Michael Shelton,44,1,2
2774,Manuel Austin,39,2,2
2776,Jamie White,38,2,2
2794,Corey Swanson,33,2,2
2796,Crystal Mcdonald,37,2,5
2883,Megan Campbell,24,2,2
2897,Maria Ferguson,39,3,5
2909,Lucas Schultz,41,0,1
2949,Jaclyn Walton,28,2,3
2965,Lucas Kennedy,35,1,3
2981,Anne Bennett,19,2,1
3001,Brett Mendez,21,0,1
3005,Susan Snyder,26,2,5
3031,Jennifer Page,21,2,5
3041,Clayton Knight,30,2,2
3045,Leslie Elliott,34,3,5
3051,Brian Wallace,31,0,4
3072,Nancy Hale,38,1,2
3138,Stefanie Hanson,25,2,2
3180,Christine Perez,38,0,6
3200,Hector Newton,23,1,5
3212,Carlos Gordon,35,0,2
3220,Vanessa Ortega,23,0,3
3248,Jason Edwards,23,2,4
3296,Brittney Butler,33,2,2
3302,Joel Silva,33,0,2
3314,Adrienne Gardner,32,2,2
3331,Anna Murray,41,0,4
3371,Blake Graves,35,2,2
3373,Kristen Harrison,18,0,3
3377,Carlos Hoffman,23,1,2
3387,Michele Mcdonald,26,1,1
3393,Shaun Crawford,37,0,1
3395,Kyle Santos,33,1,6
3399,David Campbell,35,1,5
3409,Jason Townsend,22,2,1
3437,Roberto Lee,23,2,1
3445,Cindy Medina,40,2,5
3447,Lindsey Fisher,21,0,2
3467,Taylor Dixon,36,2,3
3513,Antonio Walker,40,1,3
3521,Jermaine Ellis,24,0,1
3559,Kathryn Ferguson,30,1,3
3583,Reginald Hayes,38,3,1
3596,David Frazier,35,1,6
3608,Deborah Harrison,18,0,2
3610,Colin Morales,39,2,1
3626,Krista Daniel,38,2,2
3642,Julian Adkins,40,3,6
3670,Gregory Kelly,44,0,3
3686,Audrey Flowers,27,1,3
3764,Gregory Chavez,35,0,4
3768,Barbara Francis,27,1,4
3778,Erin Ford,37,2,2
3782,Angelica Benson,43,2,1
3786,Dawn Watkins,35,0,1
3798,Christopher Reeves,27,0,6
3816,Alicia Shelton,20,1,3
3857,Ross Reyes,19,2,4
3873,Jerry Lawrence,24,0,4
3879,Diana Adams,35,2,5
3897,Alex George,29,2,2
3917,Javier Nguyen,33,1,4
3925,Latasha Perkins,32,3,1
3941,Lee Mason,41,2,6
3943,Albert Snyder,35,1,4
3965,Nicholas Peterson,22,2,2
3971,Joseph Ingram,44,2,3
3977,Lori Rose,24,0,3
3981,Dustin Lambert,33,0,2
3995,Nina Higgins,33,2,2
4013,Crystal Castro,19,2,2
4095,Candice Perez,19,2,6
4134,Megan Ball,44,0,2
4148,Theresa Owens,23,1,6
4178,Rebecca Ramos,23,1,2
4180,Jaclyn Warren,24,1,6
4206,Casey Wheeler,19,1,5
4220,George Jacobs,40,1,6
4232,Alejandro Mcgee,41,3,1
4238,Christian Wolfe,24,2,1
4244,Kyle Becker,21,2,3
4284,Ann Perkins,33,0,2
4258,Lee Turner,22,0,1
4318,Donald Hayes,31,0,3
4316,Aaron Ross,26,0,1
4342,Melissa Pearson,35,2,3
4326,Ryan Fernandez,44,1,1
4361,Thomas Oliver,37,3,5
4353,Ruben Todd,30,2,1
4403,Brenda Erickson,34,1,1
4391,Lee Willis,18,1,4
4467,Rodney Francis,18,0,1
4445,Bryan Fields,41,1,1
4479,Regina Reyes,31,1,1
4469,Molly Morrison,24,2,1
4577,Russell Hawkins,25,2,2
4523,Nichole Tate,29,2,2
4614,Jaime Harmon,28,0,3
4581,Shaun Mcgee,27,1,1
4656,Mark Hardy,25,0,3
4620,George Hines,20,0,2
4686,Julie Holland,42,3,5
4660,Jaime Banks,41,2,3
15039,Javier Allen,27,0,2
4700,Joshua Byrd,43,0,3
15043,Kimberly Glover,37,1,3
15073,Carl Daniel,41,1,4
15051,Amber Barber,41,1,1
15103,Kara Chandler,20,2,1
15075,Carl Carpenter,20,0,3
15126,Angel Rice,18,0,3
15124,Nicholas Andrews,18,1,2
15154,Ana Mcdonald,42,0,4
15152,Jaime Goodman,33,2,3
15184,Brian Burton,34,0,4
15164,Stacy Frazier,26,2,2
15206,Devin Stephens,32,1,1
15192,Robin Bush,42,3,1
15232,Sara Welch,21,1,3
15222,Logan Howell,33,1,4
15238,Brooke Silva,34,2,1
15236,Jeffrey Lopez,30,3,4
15282,Audrey Shelton,35,2,3
15268,Jamie Mckinney,25,2,5
15344,Christina Schneider,30,3,3
15342,Krystal Conner,26,1,5
15381,Austin Byrd,30,1,4
15363,Andrew Bell,44,1,4
15411,Danielle Walton,18,0,1
15403,Tammy Daniels,40,0,2
15433,Kara Ferguson,27,0,4
15423,Jay Hoffman,42,3,2
15463,Jaclyn Beck,22,0,3
15435,Morgan Fields,38,1,3
15483,Heather Schneider,28,1,3
15475,Jesse Swanson,28,2,5
15501,Jenny Russell,36,0,4
15491,Jerry Sanders,20,1,2
15539,Jasmine Simmons,41,1,1
15505,Keith Mason,40,2,6
15549,Lacey Rowe,28,1,3
15545,Cory Davis,24,0,2
15579,Barbara Larson,28,2,5
15577,Oscar Rose,23,0,1
15632,Jon Henderson,37,0,5
15615,Grant Schmidt,31,0,6
15674,Jamie Barber,26,0,1
15642,Jordan Gray,39,1,2
15704,Kara Newton,33,3,3
15698,Carolyn Berry,32,3,6
15764,Christopher Allen,34,3,3
15750,Ana Allen,20,2,2
15802,Kelly Jacobs,35,2,1
15790,Grant Cox,25,1,5
15824,Gina Turner,19,0,1
15820,Jose Lyons,19,0,5
15873,Gina Allen,23,2,1
15826,Ebony Lopez,25,2,1
15919,Katherine Wheeler,32,0,3
15885,Christine Owens,34,0,6
15931,Javier Lowe,41,2,1
15927,Dennis Todd,30,2,1
15991,Kristen Terry,34,1,2
15973,Roy Hammond,22,2,2
16055,Arthur Long,37,0,5
16019,Jenna Owens,19,1,6
16105,Jared Castro,41,1,5
16091,Amber Montgomery,39,2,1
16142,Terry Cunningham,37,0,1
16109,Denise Wells,34,2,1
16164,Derrick Ingram,20,2,3
16150,Brooke Schultz,42,1,5
16174,Donald Dean,43,1,5
16170,Renee Yates,19,2,5
16186,Joseph Baker,36,3,2
16176,Austin Ferguson,34,3,3
16220,Curtis Torres,29,1,2
16194,Kayla Bryant,29,1,1
16230,Elizabeth Holmes,24,0,2
16226,Roger Rhodes,39,1,1
16244,Morgan Harvey,29,1,5
16240,Cameron Ball,18,0,5
16284,Ronald Hoffman,38,0,2
16262,Andrew Lowe,25,2,5
16314,Calvin Rice,25,1,2
16288,Rachael Sims,21,2,5
16342,Geoffrey Stevens,19,0,2
16318,Kristopher Hale,38,1,5
16382,Miranda Ford,44,3,1
16360,Meagan Burke,28,1,5
16405,Nina Walters,31,2,2
16395,Casey Cummings,31,2,2
16447,Cassandra Newton,32,1,5
16429,Jaime Coleman,43,0,5
16519,Latasha Kelley,36,2,5
16495,Jessica Nichols,37,1,1
16561,Jeremiah Johnston,32,2,5
16537,Lindsey Jackson,38,1,3
16617,John Thompson,44,3,1
16609,Rodney Thomas,36,2,3
16633,Allison Willis,40,3,1
16623,Caleb Hammond,26,2,4
16644,Garrett Robertson,21,1,1
16637,Jeffrey Soto,38,2,6
16652,Grant Vargas,20,0,1
16650,Kevin Watkins,18,2,5
16664,Sabrina Reid,20,1,6
16660,Abigail Austin,36,3,3
16702,Miranda Lowe,27,1,6
16684,Stephen Carr,22,2,2
16722,Ricky Peterson,35,0,3
16716,Tyler Webb,31,3,4
16774,Paul Murphy,29,0,2
16748,Justin Rose,32,1,6
16798,Joel Rodriguez,26,2,5
16796,Anthony Bishop,20,2,3
16828,Margaret Brown,26,1,2
16824,Cindy Jennings,42,0,1
16872,Misty Allen,22,0,5
16868,Ann Foster,25,2,1
16882,Henry Bowman,19,2,4
16876,Jill Herrera,34,0,5
16909,James Collins,24,2,3
16903,Stacey Goodman,20,0,1
16959,Sean Patterson,18,1,3
16923,Diana Crawford,28,2,5
16979,Natalie Black,25,2,1
16969,Chase Frazier,43,0,4
17023,Jay Cohen,39,2,3
17015,Micheal Cox,23,1,2
17079,Jacqueline Vasquez,26,0,2
17057,Nicole Lee,40,0,1
17170,Megan Howard,20,2,3
17085,Gerald Watts,41,1,1
17194,Vanessa Schneider,40,0,2
17178,Javier Meyer,38,2,1
17210,Holly Young,32,2,5
17204,Jaclyn Cunningham,21,2,2
17222,Ana Russell,22,2,5
17212,Tiffany Scott,36,2,2
17236,Tasha Moreno,25,2,5
17238,Clinton Fleming,18,2,3
17246,Craig Vasquez,31,0,1
17258,Ryan Ramsey,38,0,1
17262,Corey Silva,35,2,3
17264,Sabrina Green,18,0,2
17292,Darrell Hampton,23,2,6
17296,Natasha Johnson,22,0,4
17310,Derrick Berry,39,2,1
17316,Richard Hawkins,32,1,5
17318,Willie Stevens,35,3,5
17330,Alex Rowe,42,2,6
17340,Raymond Garcia,19,2,5
17348,Monique Glover,22,0,2
17368,Bruce Fernandez,27,2,3
17404,Dawn Santos,34,1,2
17411,Michele Watts,42,2,6
17441,Erika Wade,31,3,5
17443,Melinda Rivera,24,0,2
17457,Darren Bishop,36,1,1
17479,Natasha Higgins,34,0,2
17497,Clinton Greene,31,1,2
17515,Jorge Murray,32,0,1
17527,Desiree Warner,20,2,2
17539,Meredith Fields,34,1,5
17541,Bryan Vasquez,20,1,4
17545,April Carroll,21,1,2
17549,Rebekah Hubbard,36,3,3
17569,Lance Green,39,3,3
17585,Travis Nguyen,40,2,2
17617,Teresa Young,29,0,2
17627,Peter Greene,35,3,1
17641,Johnny Marshall,31,3,2
17657,Donald Garcia,18,0,3
17674,Kristi Lambert,35,0,2
17686,Joanna Vega,22,1,5
17704,Louis Hanson,36,3,2
17718,Kimberly Davis,24,2,4
17752,Stacey Hammond,28,1,4
17760,Manuel Wallace,23,2,3
17766,Karen Gonzales,26,0,2
17784,Kendra Lawrence,34,0,1
17790,Katrina Lowe,23,2,3
17844,Derek Miller,40,1,6
17876,Jonathon Hall,44,2,6
17884,Gregory Smith,29,2,3
17896,Jeremiah Hayes,28,1,3
17910,Robin Vargas,20,2,1
17912,Marie Thornton,28,1,3
17921,Maurice Green,35,3,5
17931,Kendra Higgins,42,0,2
17963,Colleen Castillo,32,1,2
17971,Tyler Howard,36,2,2
17973,Miguel Wade,38,3,4
17985,Hannah Carpenter,21,0,2
18009,Jimmy Fisher,21,0,5
18019,Philip Williams,25,2,3
18039,Chad Diaz,20,2,4
18091,Caleb Webster,20,0,2
18109,Evan Lucas,42,0,3
18125,Brent Yates,20,2,3
18135,Bobby Peterson,31,2,2
18198,Brent Carroll,23,1,2
18206,Adam Ross,21,0,3
18208,Ashley Daniel,19,1,1
18216,Nancy Myers,21,0,5
18224,Kristina Morris,29,1,4
18236,Vincent Rogers,23,2,2
18272,Monica Fleming,36,0,1
18280,Henry Barnes,18,1,4
18286,Rebekah Cruz,19,1,1
18310,Lacey Burton,31,3,4
18318,Kelly Simpson,28,1,2
18350,Robin George,23,1,3
18370,Curtis Lyons,23,0,2
18386,Brenda Woods,23,2,5
18388,Catherine Lopez,19,2,6
18441,Priscilla Weber,31,0,1
18447,Steven Jones,44,0,2
18487,Marissa Duncan,27,0,4
18501,Brandi Freeman,35,1,1
18531,Dennis Guzman,18,2,2
18565,Ashlee Lynch,18,1,3
18571,Zachary Curtis,25,2,1
18581,Devin Jensen,40,0,2
18601,Colin Wells,23,2,2
18603,Stephanie Fowler,21,0,2
18641,Gerald Leonard,32,3,5
18655,Brendan Craig,24,2,3
18659,Chelsea Moreno,40,0,3
18665,Bryan Stevenson,23,2,2
18677,Michelle Johnson,44,0,1
18687,Gregory Wolfe,20,2,5
18692,Manuel Gilbert,35,3,5
18714,Barbara Rodriguez,37,3,5
18720,Calvin Greene,41,1,5
18722,Timothy Gomez,19,0,2
18724,Joe Becker,40,2,2
18734,Autumn Barker,26,1,2
18738,Deanna Dixon,31,1,2
18766,Craig Guzman,27,1,3
18798,Alison Garcia,24,2,3
18824,Elizabeth Webster,41,1,3
18848,Billy Sharp,38,3,3
18862,Nicole Harrison,33,1,5
18878,Seth Fletcher,29,2,1
18898,Anthony Mcdaniel,18,2,3
18902,Drew Smith,25,0,3
18906,Shannon Martin,19,1,6
18914,Jesus Morgan,18,0,2
18967,Rachel Taylor,29,0,2
18975,Chelsea Mills,25,0,4
19013,Bruce Gardner,39,3,3
19023,Jeremy Montgomery,37,0,3
19029,Susan Fowler,22,2,1
19047,Taylor Lee,33,0,2
19051,Alexandra Lawson,38,3,2
19079,Alison Cross,38,0,5
19085,Jonathan Strickland,33,2,2
19097,Mathew Barber,41,0,4
19117,Denise Elliott,25,1,2
19135,Brandy Goodwin,19,0,2
19141,Pamela Hansen,39,1,5
19155,Javier Lambert,26,1,4
19161,Michele Mendez,19,2,2
19163,Angel Welch,21,2,2
19181,John Pierce,33,1,3
19214,Jesse Hamilton,33,0,2
19244,Erika Rodriquez,20,1,2
19252,Carla Peterson,32,0,2
19326,Derek Ingram,38,3,3
19332,Jaime Bryant,29,1,3
19362,Melissa Tucker,39,3,2
19366,Alexander Leonard,36,1,3
19398,Derrick Riley,27,1,2
19436,Christopher Simpson,31,1,5
19493,Tammy Peterson,33,2,5
19499,Erin Mccoy,44,3,3
19519,Megan Hawkins,38,1,3
19563,Sara Coleman,24,2,3
19577,Rachel Williams,23,2,1
19581,Martin Armstrong,24,1,1
19585,Maurice Sharp,31,3,2
19589,Abigail Davis,25,0,1
19603,Colin Holt,26,2,3
19611,Cassie Stone,30,2,3
19635,Theresa Mann,38,0,1
19649,John Mcgee,29,0,2
19653,Devin Goodwin,40,0,6
19709,Jon Larson,36,1,1
19738,Jay Daniel,41,1,2
19752,Martin Stevenson,23,2,3
19756,Tina Ball,40,0,3
19768,Casey Aguilar,34,0,2
19778,Carrie Flores,20,1,1
19816,Danielle Miller,43,2,2
19862,Colleen Bryant,32,3,5
19864,Keith Harvey,31,1,2
19872,Marc Vega,32,0,1
4704,Bridget Valdez,20,2,3
4774,Beth Holmes,27,0,1
4790,Edwin Clark,29,0,3
4804,Ross Moreno,24,2,5
4834,Cameron Alvarez,29,0,2
4842,Ann Flores,36,1,5
4889,Kendra Brooks,38,2,6
4913,Claudia Andrews,39,2,2
4925,Karen Welch,37,3,4
4963,Leslie Mullins,18,0,1
4971,Spencer Keller,35,2,4
4973,Stephanie Andrews,40,3,2
4989,Jerry Jennings,42,3,1
4991,Maurice Williamson,26,2,2
5011,Jared Barker,29,1,2
5019,Hector Lewis,31,1,1
5021,Jerry Myers,41,0,1
5025,Carrie Cobb,29,2,2
5063,Calvin Lopez,36,3,2
5069,Bryan Hudson,43,3,3
5101,Candace Day,23,0,2
5115,Derek Reynolds,34,0,4
5134,Derrick Berry,41,0,3
5170,Gregory Coleman,30,0,3
5174,Jamie Patterson,21,1,4
5184,April Cox,22,0,2
5186,Angel Hubbard,35,0,2
5200,Blake Hubbard,20,0,1
5202,Stephen Cohen,18,1,1
5258,Patricia Ruiz,19,0,4
5274,Heather Greene,24,2,2
5308,Olivia Beck,35,2,2
5324,Deborah Soto,37,0,3
5360,Beth Nelson,19,0,3
5364,Aaron Hudson,41,3,2
5381,Devin Cohen,32,2,3
5387,Kari Arnold,27,1,1
5433,Audrey Clark,41,0,5
5441,Meredith Jimenez,42,2,2
5447,Kristi Lane,25,0,4
5465,Tracy Berry,38,3,4
5569,Derek Flores,27,2,3
5599,Donald Bates,30,1,1
5615,Kristi Vega,34,2,5
5632,Abigail Hernandez,30,2,1
5648,Jermaine Rose,27,0,5
5656,Clayton Griffith,28,1,3
5662,Curtis Berry,23,1,2
5680,Mallory Olson,42,3,4
5682,Ian Terry,29,2,2
5694,Jeremy Higgins,24,2,1
5708,Joshua Fowler,30,0,2
5720,Meagan Sullivan,34,3,2
5758,Carolyn Ellis,44,2,1
5790,Lance Edwards,21,0,6
5794,Jenna Scott,38,0,4
5802,Taylor Munoz,43,2,2
5832,Melissa Malone,34,3,2
5836,Nicole Rhodes,18,2,6
5850,Alisha Kim,24,0,2
5860,Marissa Harris,31,2,2
5882,Bruce Morales,20,1,4
5897,Trevor West,21,1,3
5911,Chad Meyer,36,3,3
5929,Andre Rose,40,3,6
5991,Anthony Scott,36,1,4
6005,Jeffrey Ramirez,34,1,2
6031,George Salazar,22,0,1
6047,Casey Curtis,36,3,2
6051,Oscar Hernandez,25,2,1
6121,Albert Hart,41,3,2
6141,Alison Ford,19,2,2
6144,Linda Grant,37,3,1
6164,Brandi Myers,33,3,2
6166,Nathan Fox,22,2,5
6180,Nancy Lane,23,2,4
6208,Whitney Jordan,40,0,1
6238,Cameron Wright,33,2,3
6250,Holly Payne,30,1,5
6254,Hector Rodriguez,42,0,4
6280,Taylor Jennings,44,1,3
6286,Audrey Watts,28,1,1
6290,Douglas Russell,27,2,3
6292,Jose Robertson,42,3,1
6304,Ana Perez,23,1,2
6376,Jon Daniel,20,0,2
6392,Cassandra Martinez,43,0,2
6427,Russell Vasquez,22,0,1
6457,Jamie Lee,42,0,5
6475,Rebekah Weaver,33,0,2
6479,Frank Hardy,35,2,3
6487,Travis Larson,41,1,6
6497,Melinda Carter,27,0,3
6507,Theresa Sanders,36,3,5
6523,Cameron Snyder,22,2,2
6563,Javier Shelton,39,3,3
6565,Denise Jacobs,30,1,2
6567,Nathaniel Rose,26,1,2
6569,Heather Baker,25,2,3
6587,Maurice Berry,40,0,2
6605,Christine Matthews,23,0,1
6609,Kristi Bryant,36,1,1
6639,Felicia Scott,25,1,6
6643,Cassandra Stewart,26,0,1
6651,Jaime Page,35,0,2
6668,Misty Jensen,26,0,2
6686,Joe Sims,44,1,2
6688,Martin Nguyen,33,1,5
6714,Taylor Ingram,18,2,1
6728,Alejandro Walsh,27,2,3
6734,Jon Snyder,44,2,6
6738,Devin Oliver,20,0,3
6752,Bethany Bush,39,3,1
6792,Emily Armstrong,29,2,2
6820,Dylan Perry,28,1,3
6834,Nancy Shaw,18,0,1
6844,Lawrence Herrera,40,0,2
6864,Fernando Silva,24,1,2
6892,Kristy Barber,42,1,2
6945,Bradley Lyons,39,0,1
6953,Kevin Austin,37,1,2
6959,Miranda Garner,26,1,3
7023,Caroline Barber,44,0,1
7033,Meredith Joseph,30,1,2
7063,Aaron Spencer,31,2,4
7065,Rachel Simmons,43,2,5
7075,Derek Green,44,3,1
7079,Bradley Torres,41,2,2
7091,Tara Schultz,39,3,2
7093,Amy Baldwin,31,3,4
7113,Jermaine Schmidt,24,2,6
7143,Linda Vaughn,33,3,2
7145,Reginald Watson,33,2,1
7176,Johnathan Holt,44,2,2
7198,Mallory Hardy,40,0,1
7200,Carlos Alexander,42,0,6
7204,Latasha Cannon,41,3,5
7206,Chad Armstrong,40,1,3
7226,Christine Delgado,35,1,6
7238,Kevin Powell,35,2,5
7268,Isaac Nelson,26,0,1
7286,Meghan Rhodes,26,0,2
